Uur,Totaal [kWh],Normaal[kWh],Laag [kWh],P max [kW],p contract [kW]
02-08-2019 19:45 tot 20:00,24.44,24.44,0,,
02-08-2019 20:00 tot 20:15,12.83,12.83,0,51,684
02-08-2019 20:15 tot 20:30,9.09,9.09,0,,
02-08-2019 20:30 tot 20:45,6.57,6.57,0,,
02-08-2019 20:45 tot 21:00,2.7,2.7,0,,
02-08-2019 21:00 tot 21:15,1.17,1.17,0,5,684
02-08-2019 21:15 tot 21:30,0.32,0.32,0,,
02-08-2019 21:30 tot 21:45,0,0,0,,
02-08-2019 21:45 tot 22:00,0,0,0,,
02-08-2019 22:00 tot 22:15,0,0,0,0,684
02-08-2019 22:15 tot 22:30,0,0,0,,
02-08-2019 22:30 tot 22:45,0,0,0,,
02-08-2019 22:45 tot 23:00,0,0,0,,
02-08-2019 23:00 tot 23:15,0,0,0,0,684
02-08-2019 23:15 tot 23:30,0,0,0,,
02-08-2019 23:30 tot 23:45,0,0,0,,
02-08-2019 23:45 tot 00:00,0,0,0,,
03-08-2019 00:00 tot 00:15,0,0,0,0,684
03-08-2019 00:15 tot 00:30,0,0,0,,
03-08-2019 00:30 tot 00:45,0,0,0,,
03-08-2019 00:45 tot 01:00,0,0,0,,
03-08-2019 01:00 tot 01:15,0,0,0,0,684
03-08-2019 01:15 tot 01:30,0,0,0,,
03-08-2019 01:30 tot 01:45,0,0,0,,
03-08-2019 01:45 tot 02:00,0,0,0,,
03-08-2019 02:00 tot 02:15,0,0,0,0,684
03-08-2019 02:15 tot 02:30,0,0,0,,
03-08-2019 02:30 tot 02:45,0,0,0,,
03-08-2019 02:45 tot 03:00,0,0,0,,
03-08-2019 03:00 tot 03:15,0,0,0,0,684
03-08-2019 03:15 tot 03:30,0,0,0,,
03-08-2019 03:30 tot 03:45,0,0,0,,
03-08-2019 03:45 tot 04:00,0,0,0,,
03-08-2019 04:00 tot 04:15,0,0,0,0,684
03-08-2019 04:15 tot 04:30,0,0,0,,
03-08-2019 04:30 tot 04:45,0,0,0,,
03-08-2019 04:45 tot 05:00,0,0,0,,
03-08-2019 05:00 tot 05:15,0,0,0,0,684
03-08-2019 05:15 tot 05:30,0,0,0,,
03-08-2019 05:30 tot 05:45,0,0,0,,
03-08-2019 05:45 tot 06:00,0,0,0,,
03-08-2019 06:00 tot 06:15,0,0,0,6,684
03-08-2019 06:15 tot 06:30,0.27,0,0.27,,
03-08-2019 06:30 tot 06:45,1.58,0,1.58,,
03-08-2019 06:45 tot 07:00,1.58,0,1.58,,
03-08-2019 07:00 tot 07:15,1.31,0,1.31,35,684
03-08-2019 07:15 tot 07:30,2.48,0,2.48,,
03-08-2019 07:30 tot 07:45,3.56,0,3.56,,
03-08-2019 07:45 tot 08:00,8.69,0,8.69,,
03-08-2019 08:00 tot 08:15,8.33,0,8.33,57,684
03-08-2019 08:15 tot 08:30,7.83,0,7.83,,
03-08-2019 08:30 tot 08:45,12.24,0,12.24,,
03-08-2019 08:45 tot 09:00,14.36,0,14.36,,
03-08-2019 09:00 tot 09:15,17.55,0,17.55,107,684
03-08-2019 09:15 tot 09:30,21.78,0,21.78,,
03-08-2019 09:30 tot 09:45,22.73,0,22.73,,
03-08-2019 09:45 tot 10:00,26.69,0,26.69,,
03-08-2019 10:00 tot 10:15,30.56,0,30.56,122,684
03-08-2019 10:15 tot 10:30,23.99,0,23.99,,
03-08-2019 10:30 tot 10:45,24.75,0,24.75,,
03-08-2019 10:45 tot 11:00,28.67,0,28.67,,
03-08-2019 11:00 tot 11:15,29.93,0,29.93,147,684
03-08-2019 11:15 tot 11:30,32.94,0,32.94,,
03-08-2019 11:30 tot 11:45,33.66,0,33.66,,
03-08-2019 11:45 tot 12:00,36.63,0,36.63,,
03-08-2019 12:00 tot 12:15,24.84,0,24.84,102,684
03-08-2019 12:15 tot 12:30,20.66,0,20.66,,
03-08-2019 12:30 tot 12:45,17.73,0,17.73,,
03-08-2019 12:45 tot 13:00,25.56,0,25.56,,
03-08-2019 13:00 tot 13:15,24.71,0,24.71,203,684
03-08-2019 13:15 tot 13:30,27.86,0,27.86,,
03-08-2019 13:30 tot 13:45,39.87,0,39.87,,
03-08-2019 13:45 tot 14:00,50.72,0,50.72,,
03-08-2019 14:00 tot 14:15,63.95,0,63.95,266,684
03-08-2019 14:15 tot 14:30,66.56,0,66.56,,
03-08-2019 14:30 tot 14:45,62.24,0,62.24,,
03-08-2019 14:45 tot 15:00,57.15,0,57.15,,
03-08-2019 15:00 tot 15:15,71.87,0,71.87,287,684
03-08-2019 15:15 tot 15:30,59.76,0,59.76,,
03-08-2019 15:30 tot 15:45,54.18,0,54.18,,
03-08-2019 15:45 tot 16:00,60.89,0,60.89,,
03-08-2019 16:00 tot 16:15,80.28,0,80.28,321,684
03-08-2019 16:15 tot 16:30,62.78,0,62.78,,
03-08-2019 16:30 tot 16:45,66.83,0,66.83,,
03-08-2019 16:45 tot 17:00,56.52,0,56.52,,
03-08-2019 17:00 tot 17:15,36.99,0,36.99,148,684
03-08-2019 17:15 tot 17:30,29.97,0,29.97,,
03-08-2019 17:30 tot 17:45,26.73,0,26.73,,
03-08-2019 17:45 tot 18:00,21.56,0,21.56,,
03-08-2019 18:00 tot 18:15,20.93,0,20.93,88,684
03-08-2019 18:15 tot 18:30,22.01,0,22.01,,
03-08-2019 18:30 tot 18:45,19.67,0,19.67,,
03-08-2019 18:45 tot 19:00,20.84,0,20.84,,
03-08-2019 19:00 tot 19:15,31.23,0,31.23,125,684
03-08-2019 19:15 tot 19:30,23.99,0,23.99,,
03-08-2019 19:30 tot 19:45,20.93,0,20.93,,
03-08-2019 19:45 tot 20:00,17.28,0,17.28,,
03-08-2019 20:00 tot 20:15,11.7,0,11.7,47,684
03-08-2019 20:15 tot 20:30,8.55,0,8.55,,
03-08-2019 20:30 tot 20:45,4.46,0,4.46,,
03-08-2019 20:45 tot 21:00,2.7,0,2.7,,
03-08-2019 21:00 tot 21:15,1.35,0,1.35,5,684
03-08-2019 21:15 tot 21:30,0.18,0,0.18,,
03-08-2019 21:30 tot 21:45,0,0,0,,
03-08-2019 21:45 tot 22:00,0,0,0,,
03-08-2019 22:00 tot 22:15,0,0,0,0,684
03-08-2019 22:15 tot 22:30,0,0,0,,
03-08-2019 22:30 tot 22:45,0,0,0,,
03-08-2019 22:45 tot 23:00,0,0,0,,
03-08-2019 23:00 tot 23:15,0,0,0,0,684
03-08-2019 23:15 tot 23:30,0,0,0,,
03-08-2019 23:30 tot 23:45,0,0,0,,
03-08-2019 23:45 tot 00:00,0,0,0,,
04-08-2019 00:00 tot 00:15,0,0,0,0,684
04-08-2019 00:15 tot 00:30,0,0,0,,
04-08-2019 00:30 tot 00:45,0,0,0,,
04-08-2019 00:45 tot 01:00,0,0,0,,
04-08-2019 01:00 tot 01:15,0,0,0,0,684
04-08-2019 01:15 tot 01:30,0,0,0,,
04-08-2019 01:30 tot 01:45,0,0,0,,
04-08-2019 01:45 tot 02:00,0,0,0,,
04-08-2019 02:00 tot 02:15,0,0,0,0,684
04-08-2019 02:15 tot 02:30,0,0,0,,
04-08-2019 02:30 tot 02:45,0,0,0,,
04-08-2019 02:45 tot 03:00,0,0,0,,
04-08-2019 03:00 tot 03:15,0,0,0,0,684
04-08-2019 03:15 tot 03:30,0,0,0,,
04-08-2019 03:30 tot 03:45,0,0,0,,
04-08-2019 03:45 tot 04:00,0,0,0,,
04-08-2019 04:00 tot 04:15,0,0,0,0,684
04-08-2019 04:15 tot 04:30,0,0,0,,
04-08-2019 04:30 tot 04:45,0,0,0,,
04-08-2019 04:45 tot 05:00,0,0,0,,
04-08-2019 05:00 tot 05:15,0,0,0,0,684
04-08-2019 05:15 tot 05:30,0,0,0,,
04-08-2019 05:30 tot 05:45,0,0,0,,
04-08-2019 05:45 tot 06:00,0,0,0,,
04-08-2019 06:00 tot 06:15,0,0,0,23,684
04-08-2019 06:15 tot 06:30,0.81,0,0.81,,
04-08-2019 06:30 tot 06:45,2.88,0,2.88,,
04-08-2019 06:45 tot 07:00,5.85,0,5.85,,
04-08-2019 07:00 tot 07:15,10.71,0,10.71,69,684
04-08-2019 07:15 tot 07:30,17.15,0,17.15,,
04-08-2019 07:30 tot 07:45,11.61,0,11.61,,
04-08-2019 07:45 tot 08:00,9,0,9,,
04-08-2019 08:00 tot 08:15,8.96,0,8.96,132,684
04-08-2019 08:15 tot 08:30,10.22,0,10.22,,
04-08-2019 08:30 tot 08:45,27.86,0,27.86,,
04-08-2019 08:45 tot 09:00,33.12,0,33.12,,
04-08-2019 09:00 tot 09:15,26.24,0,26.24,144,684
04-08-2019 09:15 tot 09:30,19.98,0,19.98,,
04-08-2019 09:30 tot 09:45,22.86,0,22.86,,
04-08-2019 09:45 tot 10:00,36,0,36,,
04-08-2019 10:00 tot 10:15,59.72,0,59.72,283,684
04-08-2019 10:15 tot 10:30,58.68,0,58.68,,
04-08-2019 10:30 tot 10:45,67.64,0,67.64,,
04-08-2019 10:45 tot 11:00,70.7,0,70.7,,
04-08-2019 11:00 tot 11:15,58.28,0,58.28,306,684
04-08-2019 11:15 tot 11:30,76.55,0,76.55,,
04-08-2019 11:30 tot 11:45,49.82,0,49.82,,
04-08-2019 11:45 tot 12:00,76.32,0,76.32,,
04-08-2019 12:00 tot 12:15,88.92,0,88.92,356,684
04-08-2019 12:15 tot 12:30,65.7,0,65.7,,
04-08-2019 12:30 tot 12:45,82.17,0,82.17,,
04-08-2019 12:45 tot 13:00,70.61,0,70.61,,
04-08-2019 13:00 tot 13:15,82.13,0,82.13,357,684
04-08-2019 13:15 tot 13:30,66.38,0,66.38,,
04-08-2019 13:30 tot 13:45,89.37,0,89.37,,
04-08-2019 13:45 tot 14:00,73.08,0,73.08,,
04-08-2019 14:00 tot 14:15,97.83,0,97.83,391,684
04-08-2019 14:15 tot 14:30,86.04,0,86.04,,
04-08-2019 14:30 tot 14:45,88.97,0,88.97,,
04-08-2019 14:45 tot 15:00,78.21,0,78.21,,
04-08-2019 15:00 tot 15:15,92.7,0,92.7,371,684
04-08-2019 15:15 tot 15:30,63.18,0,63.18,,
04-08-2019 15:30 tot 15:45,60.93,0,60.93,,
04-08-2019 15:45 tot 16:00,45.18,0,45.18,,
04-08-2019 16:00 tot 16:15,41.99,0,41.99,185,684
04-08-2019 16:15 tot 16:30,46.26,0,46.26,,
04-08-2019 16:30 tot 16:45,27.27,0,27.27,,
04-08-2019 16:45 tot 17:00,23.72,0,23.72,,
04-08-2019 17:00 tot 17:15,47.88,0,47.88,258,684
04-08-2019 17:15 tot 17:30,47.34,0,47.34,,
04-08-2019 17:30 tot 17:45,64.62,0,64.62,,
04-08-2019 17:45 tot 18:00,53.73,0,53.73,,
04-08-2019 18:00 tot 18:15,43.74,0,43.74,175,684
04-08-2019 18:15 tot 18:30,34.34,0,34.34,,
04-08-2019 18:30 tot 18:45,22.68,0,22.68,,
04-08-2019 18:45 tot 19:00,17.51,0,17.51,,
04-08-2019 19:00 tot 19:15,18.09,0,18.09,72,684
04-08-2019 19:15 tot 19:30,17.33,0,17.33,,
04-08-2019 19:30 tot 19:45,11.12,0,11.12,,
04-08-2019 19:45 tot 20:00,9.05,0,9.05,,
04-08-2019 20:00 tot 20:15,8.96,0,8.96,36,684
04-08-2019 20:15 tot 20:30,5.49,0,5.49,,
04-08-2019 20:30 tot 20:45,3.29,0,3.29,,
04-08-2019 20:45 tot 21:00,1.8,0,1.8,,
04-08-2019 21:00 tot 21:15,0.5,0,0.5,2,684
04-08-2019 21:15 tot 21:30,0,0,0,,
04-08-2019 21:30 tot 21:45,0,0,0,,
04-08-2019 21:45 tot 22:00,0,0,0,,
04-08-2019 22:00 tot 22:15,0,0,0,0,684
04-08-2019 22:15 tot 22:30,0,0,0,,
04-08-2019 22:30 tot 22:45,0,0,0,,
04-08-2019 22:45 tot 23:00,0,0,0,,
04-08-2019 23:00 tot 23:15,0,0,0,0,684
04-08-2019 23:15 tot 23:30,0,0,0,,
04-08-2019 23:30 tot 23:45,0,0,0,,
04-08-2019 23:45 tot 00:00,0,0,0,,
05-08-2019 00:00 tot 00:15,0,0,0,0,684
05-08-2019 00:15 tot 00:30,0,0,0,,
05-08-2019 00:30 tot 00:45,0,0,0,,
05-08-2019 00:45 tot 01:00,0,0,0,,
05-08-2019 01:00 tot 01:15,0,0,0,0,684
05-08-2019 01:15 tot 01:30,0,0,0,,
05-08-2019 01:30 tot 01:45,0,0,0,,
05-08-2019 01:45 tot 02:00,0,0,0,,
05-08-2019 02:00 tot 02:15,0,0,0,0,684
05-08-2019 02:15 tot 02:30,0,0,0,,
05-08-2019 02:30 tot 02:45,0,0,0,,
05-08-2019 02:45 tot 03:00,0,0,0,,
05-08-2019 03:00 tot 03:15,0,0,0,0,684
05-08-2019 03:15 tot 03:30,0,0,0,,
05-08-2019 03:30 tot 03:45,0,0,0,,
05-08-2019 03:45 tot 04:00,0,0,0,,
05-08-2019 04:00 tot 04:15,0,0,0,0,684
05-08-2019 04:15 tot 04:30,0,0,0,,
05-08-2019 04:30 tot 04:45,0,0,0,,
05-08-2019 04:45 tot 05:00,0,0,0,,
05-08-2019 05:00 tot 05:15,0,0,0,0,684
05-08-2019 05:15 tot 05:30,0,0,0,,
05-08-2019 05:30 tot 05:45,0,0,0,,
05-08-2019 05:45 tot 06:00,0,0,0,,
05-08-2019 06:00 tot 06:15,0,0,0,8,684
05-08-2019 06:15 tot 06:30,0,0,0,,
05-08-2019 06:30 tot 06:45,0.95,0,0.95,,
05-08-2019 06:45 tot 07:00,2.12,0,2.12,,
05-08-2019 07:00 tot 07:15,2.43,2.43,0,21,684
05-08-2019 07:15 tot 07:30,4.01,4.01,0,,
05-08-2019 07:30 tot 07:45,4.05,4.05,0,,
05-08-2019 07:45 tot 08:00,5.22,5.22,0,,
05-08-2019 08:00 tot 08:15,8.64,8.64,0,114,684
05-08-2019 08:15 tot 08:30,10.8,10.8,0,,
05-08-2019 08:30 tot 08:45,24.66,24.66,0,,
05-08-2019 08:45 tot 09:00,28.49,28.49,0,,
05-08-2019 09:00 tot 09:15,27.63,27.63,0,140,684
05-08-2019 09:15 tot 09:30,30.29,30.29,0,,
05-08-2019 09:30 tot 09:45,32,32,0,,
05-08-2019 09:45 tot 10:00,35.01,35.01,0,,
05-08-2019 10:00 tot 10:15,34.79,34.79,0,316,684
05-08-2019 10:15 tot 10:30,47.07,47.07,0,,
05-08-2019 10:30 tot 10:45,78.89,78.89,0,,
05-08-2019 10:45 tot 11:00,44.73,44.73,0,,
05-08-2019 11:00 tot 11:15,48.33,48.33,0,303,684
05-08-2019 11:15 tot 11:30,49.46,49.46,0,,
05-08-2019 11:30 tot 11:45,72.81,72.81,0,,
05-08-2019 11:45 tot 12:00,75.74,75.74,0,,
05-08-2019 12:00 tot 12:15,79.52,79.52,0,363,684
05-08-2019 12:15 tot 12:30,80.51,80.51,0,,
05-08-2019 12:30 tot 12:45,84.47,84.47,0,,
05-08-2019 12:45 tot 13:00,90.81,90.81,0,,
05-08-2019 13:00 tot 13:15,86.09,86.09,0,397,684
05-08-2019 13:15 tot 13:30,93.02,93.02,0,,
05-08-2019 13:30 tot 13:45,99.23,99.23,0,,
05-08-2019 13:45 tot 14:00,98.19,98.19,0,,
05-08-2019 14:00 tot 14:15,101.43,101.43,0,406,684
05-08-2019 14:15 tot 14:30,100.44,100.44,0,,
05-08-2019 14:30 tot 14:45,93.33,93.33,0,,
05-08-2019 14:45 tot 15:00,94.19,94.19,0,,
05-08-2019 15:00 tot 15:15,95.45,95.45,0,382,684
05-08-2019 15:15 tot 15:30,94.01,94.01,0,,
05-08-2019 15:30 tot 15:45,88.83,88.83,0,,
05-08-2019 15:45 tot 16:00,86.67,86.67,0,,
05-08-2019 16:00 tot 16:15,85.32,85.32,0,341,684
05-08-2019 16:15 tot 16:30,73.17,73.17,0,,
05-08-2019 16:30 tot 16:45,67.37,67.37,0,,
05-08-2019 16:45 tot 17:00,39.6,39.6,0,,
05-08-2019 17:00 tot 17:15,38.97,38.97,0,174,684
05-08-2019 17:15 tot 17:30,43.56,43.56,0,,
05-08-2019 17:30 tot 17:45,31.1,31.1,0,,
05-08-2019 17:45 tot 18:00,24.35,24.35,0,,
05-08-2019 18:00 tot 18:15,14.63,14.63,0,127,684
05-08-2019 18:15 tot 18:30,15.39,15.39,0,,
05-08-2019 18:30 tot 18:45,29.88,29.88,0,,
05-08-2019 18:45 tot 19:00,31.86,31.86,0,,
05-08-2019 19:00 tot 19:15,37.17,37.17,0,149,684
05-08-2019 19:15 tot 19:30,21.06,21.06,0,,
05-08-2019 19:30 tot 19:45,10.98,10.98,0,,
05-08-2019 19:45 tot 20:00,16.56,16.56,0,,
05-08-2019 20:00 tot 20:15,13.37,13.37,0,53,684
05-08-2019 20:15 tot 20:30,8.19,8.19,0,,
05-08-2019 20:30 tot 20:45,4.5,4.5,0,,
05-08-2019 20:45 tot 21:00,2.3,2.3,0,,
05-08-2019 21:00 tot 21:15,0.77,0.77,0,3,684
05-08-2019 21:15 tot 21:30,0,0,0,,
05-08-2019 21:30 tot 21:45,0,0,0,,
05-08-2019 21:45 tot 22:00,0,0,0,,
05-08-2019 22:00 tot 22:15,0,0,0,0,684
05-08-2019 22:15 tot 22:30,0,0,0,,
05-08-2019 22:30 tot 22:45,0,0,0,,
05-08-2019 22:45 tot 23:00,0,0,0,,
05-08-2019 23:00 tot 23:15,0,0,0,0,684
05-08-2019 23:15 tot 23:30,0,0,0,,
05-08-2019 23:30 tot 23:45,0,0,0,,
05-08-2019 23:45 tot 00:00,0,0,0,,
06-08-2019 00:00 tot 00:15,0,0,0,0,684
06-08-2019 00:15 tot 00:30,0,0,0,,
06-08-2019 00:30 tot 00:45,0,0,0,,
06-08-2019 00:45 tot 01:00,0,0,0,,
06-08-2019 01:00 tot 01:15,0,0,0,0,684
06-08-2019 01:15 tot 01:30,0,0,0,,
06-08-2019 01:30 tot 01:45,0,0,0,,
06-08-2019 01:45 tot 02:00,0,0,0,,
06-08-2019 02:00 tot 02:15,0,0,0,0,684
06-08-2019 02:15 tot 02:30,0,0,0,,
06-08-2019 02:30 tot 02:45,0,0,0,,
06-08-2019 02:45 tot 03:00,0,0,0,,
06-08-2019 03:00 tot 03:15,0,0,0,0,684
06-08-2019 03:15 tot 03:30,0,0,0,,
06-08-2019 03:30 tot 03:45,0,0,0,,
06-08-2019 03:45 tot 04:00,0,0,0,,
06-08-2019 04:00 tot 04:15,0,0,0,0,684
06-08-2019 04:15 tot 04:30,0,0,0,,
06-08-2019 04:30 tot 04:45,0,0,0,,
06-08-2019 04:45 tot 05:00,0,0,0,,
06-08-2019 05:00 tot 05:15,0,0,0,0,684
06-08-2019 05:15 tot 05:30,0,0,0,,
06-08-2019 05:30 tot 05:45,0,0,0,,
06-08-2019 05:45 tot 06:00,0,0,0,,
06-08-2019 06:00 tot 06:15,0,0,0,6,684
06-08-2019 06:15 tot 06:30,0.5,0,0.5,,
06-08-2019 06:30 tot 06:45,1.22,0,1.22,,
06-08-2019 06:45 tot 07:00,1.58,0,1.58,,
06-08-2019 07:00 tot 07:15,3.96,3.96,0,55,684
06-08-2019 07:15 tot 07:30,8.64,8.64,0,,
06-08-2019 07:30 tot 07:45,11.52,11.52,0,,
06-08-2019 07:45 tot 08:00,13.68,13.68,0,,
06-08-2019 08:00 tot 08:15,19.67,19.67,0,167,684
06-08-2019 08:15 tot 08:30,21.69,21.69,0,,
06-08-2019 08:30 tot 08:45,28.49,28.49,0,,
06-08-2019 08:45 tot 09:00,41.63,41.63,0,,
06-08-2019 09:00 tot 09:15,41.76,41.76,0,204,684
06-08-2019 09:15 tot 09:30,48.02,48.02,0,,
06-08-2019 09:30 tot 09:45,51.08,51.08,0,,
06-08-2019 09:45 tot 10:00,39.15,39.15,0,,
06-08-2019 10:00 tot 10:15,50.76,50.76,0,271,684
06-08-2019 10:15 tot 10:30,28.04,28.04,0,,
06-08-2019 10:30 tot 10:45,64.35,64.35,0,,
06-08-2019 10:45 tot 11:00,67.64,67.64,0,,
06-08-2019 11:00 tot 11:15,55.44,55.44,0,243,684
06-08-2019 11:15 tot 11:30,60.03,60.03,0,,
06-08-2019 11:30 tot 11:45,60.75,60.75,0,,
06-08-2019 11:45 tot 12:00,60.71,60.71,0,,
06-08-2019 12:00 tot 12:15,60.57,60.57,0,385,684
06-08-2019 12:15 tot 12:30,84.38,84.38,0,,
06-08-2019 12:30 tot 12:45,96.35,96.35,0,,
06-08-2019 12:45 tot 13:00,73.85,73.85,0,,
06-08-2019 13:00 tot 13:15,58.37,58.37,0,233,684
06-08-2019 13:15 tot 13:30,49.37,49.37,0,,
06-08-2019 13:30 tot 13:45,56.3,56.3,0,,
06-08-2019 13:45 tot 14:00,55.76,55.76,0,,
06-08-2019 14:00 tot 14:15,85.64,85.64,0,361,684
06-08-2019 14:15 tot 14:30,90.14,90.14,0,,
06-08-2019 14:30 tot 14:45,38.16,38.16,0,,
06-08-2019 14:45 tot 15:00,64.17,64.17,0,,
06-08-2019 15:00 tot 15:15,75.92,75.92,0,357,684
06-08-2019 15:15 tot 15:30,89.33,89.33,0,,
06-08-2019 15:30 tot 15:45,62.19,62.19,0,,
06-08-2019 15:45 tot 16:00,43.47,43.47,0,,
06-08-2019 16:00 tot 16:15,40.77,40.77,0,179,684
06-08-2019 16:15 tot 16:30,23.13,23.13,0,,
06-08-2019 16:30 tot 16:45,24.39,24.39,0,,
06-08-2019 16:45 tot 17:00,44.87,44.87,0,,
06-08-2019 17:00 tot 17:15,41.99,41.99,0,192,684
06-08-2019 17:15 tot 17:30,30.38,30.38,0,,
06-08-2019 17:30 tot 17:45,23.85,23.85,0,,
06-08-2019 17:45 tot 18:00,47.97,47.97,0,,
06-08-2019 18:00 tot 18:15,32.27,32.27,0,146,684
06-08-2019 18:15 tot 18:30,36.54,36.54,0,,
06-08-2019 18:30 tot 18:45,34.25,34.25,0,,
06-08-2019 18:45 tot 19:00,31.86,31.86,0,,
06-08-2019 19:00 tot 19:15,30.56,30.56,0,122,684
06-08-2019 19:15 tot 19:30,25.65,25.65,0,,
06-08-2019 19:30 tot 19:45,19.8,19.8,0,,
06-08-2019 19:45 tot 20:00,15.48,15.48,0,,
06-08-2019 20:00 tot 20:15,11.07,11.07,0,44,684
06-08-2019 20:15 tot 20:30,7.7,7.7,0,,
06-08-2019 20:30 tot 20:45,4.77,4.77,0,,
06-08-2019 20:45 tot 21:00,2.39,2.39,0,,
06-08-2019 21:00 tot 21:15,1.13,1.13,0,5,684
06-08-2019 21:15 tot 21:30,0.05,0.05,0,,
06-08-2019 21:30 tot 21:45,0,0,0,,
06-08-2019 21:45 tot 22:00,0,0,0,,
06-08-2019 22:00 tot 22:15,0,0,0,0,684
06-08-2019 22:15 tot 22:30,0,0,0,,
06-08-2019 22:30 tot 22:45,0,0,0,,
06-08-2019 22:45 tot 23:00,0,0,0,,
06-08-2019 23:00 tot 23:15,0,0,0,0,684
06-08-2019 23:15 tot 23:30,0,0,0,,
06-08-2019 23:30 tot 23:45,0,0,0,,
06-08-2019 23:45 tot 00:00,0,0,0,,
07-08-2019 00:00 tot 00:15,0,0,0,0,684
07-08-2019 00:15 tot 00:30,0,0,0,,
07-08-2019 00:30 tot 00:45,0,0,0,,
07-08-2019 00:45 tot 01:00,0,0,0,,
07-08-2019 01:00 tot 01:15,0,0,0,0,684
07-08-2019 01:15 tot 01:30,0,0,0,,
07-08-2019 01:30 tot 01:45,0,0,0,,
07-08-2019 01:45 tot 02:00,0,0,0,,
07-08-2019 02:00 tot 02:15,0,0,0,0,684
07-08-2019 02:15 tot 02:30,0,0,0,,
07-08-2019 02:30 tot 02:45,0,0,0,,
07-08-2019 02:45 tot 03:00,0,0,0,,
07-08-2019 03:00 tot 03:15,0,0,0,0,684
07-08-2019 03:15 tot 03:30,0,0,0,,
07-08-2019 03:30 tot 03:45,0,0,0,,
07-08-2019 03:45 tot 04:00,0,0,0,,
07-08-2019 04:00 tot 04:15,0,0,0,0,684
07-08-2019 04:15 tot 04:30,0,0,0,,
07-08-2019 04:30 tot 04:45,0,0,0,,
07-08-2019 04:45 tot 05:00,0,0,0,,
07-08-2019 05:00 tot 05:15,0,0,0,0,684
07-08-2019 05:15 tot 05:30,0,0,0,,
07-08-2019 05:30 tot 05:45,0,0,0,,
07-08-2019 05:45 tot 06:00,0,0,0,,
07-08-2019 06:00 tot 06:15,0,0,0,14,684
07-08-2019 06:15 tot 06:30,0.05,0,0.05,,
07-08-2019 06:30 tot 06:45,0.95,0,0.95,,
07-08-2019 06:45 tot 07:00,3.56,0,3.56,,
07-08-2019 07:00 tot 07:15,5.31,5.31,0,75,684
07-08-2019 07:15 tot 07:30,3.2,3.2,0,,
07-08-2019 07:30 tot 07:45,11.66,11.66,0,,
07-08-2019 07:45 tot 08:00,18.77,18.77,0,,
07-08-2019 08:00 tot 08:15,21.47,21.47,0,156,684
07-08-2019 08:15 tot 08:30,28.76,28.76,0,,
07-08-2019 08:30 tot 08:45,38.88,38.88,0,,
07-08-2019 08:45 tot 09:00,14.13,14.13,0,,
07-08-2019 09:00 tot 09:15,8.37,8.37,0,122,684
07-08-2019 09:15 tot 09:30,8.78,8.78,0,,
07-08-2019 09:30 tot 09:45,7.56,7.56,0,,
07-08-2019 09:45 tot 10:00,30.42,30.42,0,,
07-08-2019 10:00 tot 10:15,65.34,65.34,0,306,684
07-08-2019 10:15 tot 10:30,61.97,61.97,0,,
07-08-2019 10:30 tot 10:45,76.46,76.46,0,,
07-08-2019 10:45 tot 11:00,64.85,64.85,0,,
07-08-2019 11:00 tot 11:15,82.8,82.8,0,353,684
07-08-2019 11:15 tot 11:30,85.05,85.05,0,,
07-08-2019 11:30 tot 11:45,88.34,88.34,0,,
07-08-2019 11:45 tot 12:00,60.62,60.62,0,,
07-08-2019 12:00 tot 12:15,64.62,64.62,0,393,684
07-08-2019 12:15 tot 12:30,95.63,95.63,0,,
07-08-2019 12:30 tot 12:45,90.14,90.14,0,,
07-08-2019 12:45 tot 13:00,98.33,98.33,0,,
07-08-2019 13:00 tot 13:15,77.81,77.81,0,426,684
07-08-2019 13:15 tot 13:30,78.62,78.62,0,,
07-08-2019 13:30 tot 13:45,106.43,106.43,0,,
07-08-2019 13:45 tot 14:00,99.18,99.18,0,,
07-08-2019 14:00 tot 14:15,85.82,85.82,0,408,684
07-08-2019 14:15 tot 14:30,101.93,101.93,0,,
07-08-2019 14:30 tot 14:45,94.05,94.05,0,,
07-08-2019 14:45 tot 15:00,87.21,87.21,0,,
07-08-2019 15:00 tot 15:15,92.88,92.88,0,372,684
07-08-2019 15:15 tot 15:30,86.22,86.22,0,,
07-08-2019 15:30 tot 15:45,80.91,80.91,0,,
07-08-2019 15:45 tot 16:00,79.97,79.97,0,,
07-08-2019 16:00 tot 16:15,83.57,83.57,0,334,684
07-08-2019 16:15 tot 16:30,75.78,75.78,0,,
07-08-2019 16:30 tot 16:45,78.89,78.89,0,,
07-08-2019 16:45 tot 17:00,70.97,70.97,0,,
07-08-2019 17:00 tot 17:15,68.99,68.99,0,276,684
07-08-2019 17:15 tot 17:30,65.52,65.52,0,,
07-08-2019 17:30 tot 17:45,60.84,60.84,0,,
07-08-2019 17:45 tot 18:00,55.62,55.62,0,,
07-08-2019 18:00 tot 18:15,51.3,51.3,0,205,684
07-08-2019 18:15 tot 18:30,46.8,46.8,0,,
07-08-2019 18:30 tot 18:45,41.27,41.27,0,,
07-08-2019 18:45 tot 19:00,36,36,0,,
07-08-2019 19:00 tot 19:15,27.72,27.72,0,111,684
07-08-2019 19:15 tot 19:30,23.27,23.27,0,,
07-08-2019 19:30 tot 19:45,23.49,23.49,0,,
07-08-2019 19:45 tot 20:00,18.99,18.99,0,,
