Time (UTC+0:00),GPOA [W/m^2],System DC efficiency [%],System DC power [W],System AC power [W],Inverter conversion efficiency [%],Final system efficiency [%]
12/5/2000 5:30,64.815,17.112,15.851,13.579,85.669,14.66
12/5/2000 6:30,169.612,17.389,42.152,38.563,91.485,15.909
12/5/2000 7:30,290.132,17.349,71.936,66.756,92.799,16.1
12/5/2000 8:30,429.192,17.185,105.407,98.306,93.263,16.027
12/5/2000 9:30,510.017,17.056,124.322,116.07,93.362,15.924
12/5/2000 10:30,639.463,16.828,153.788,143.646,93.405,15.718
12/5/2000 11:30,645.71,16.801,155.046,144.82,93.404,15.693
12/5/2000 12:30,591.989,16.877,142.786,133.363,93.4,15.763
12/5/2000 13:30,585.091,16.875,141.106,131.791,93.399,15.761
12/5/2000 14:30,502.884,17.021,122.331,114.202,93.355,15.89
12/5/2000 15:30,361.984,17.214,89.054,82.91,93.101,16.027
12/5/2000 16:30,250.545,17.293,61.92,57.289,92.521,16
12/5/2000 17:30,103.411,17.125,25.309,22.575,89.199,15.275
12/5/2000 18:30,30.516,16.525,7.207,5.357,74.333,12.284
12/5/2000 19:30,3.678,15.116,0.795,0,0,0
12/5/2000 20:30,0,0,0,0,0,0
12/5/2000 21:30,0,0,0,0,0,0
12/5/2000 22:30,0,0,0,0,0,0
12/5/2000 23:30,0,0,0,0,0,0
13-05-00 0:30,0,0,0,0,0,0
13-05-00 1:30,0,0,0,0,0,0
13-05-00 2:30,0,0,0,0,0,0
13-05-00 3:30,0.05,0,0,0,0,0
13-05-00 4:30,18.146,16.413,4.255,2.546,59.83,9.82
13-05-00 5:30,67.266,17.128,16.46,14.159,86.019,14.733
13-05-00 6:30,181.802,17.393,45.176,41.43,91.709,15.951
13-05-00 7:30,317.057,17.288,78.311,72.777,92.933,16.066
13-05-00 8:30,444.892,17.073,108.517,101.23,93.285,15.926
13-05-00 9:30,550.765,16.885,132.861,124.072,93.385,15.768
13-05-00 10:30,653.643,16.712,156.064,145.768,93.402,15.609
13-05-00 11:30,684.575,16.666,163.002,152.24,93.398,15.566
13-05-00 12:30,661.313,16.672,157.514,147.12,93.401,15.571
13-05-00 13:30,599.696,16.809,144.016,134.512,93.401,15.7
13-05-00 14:30,566.305,16.866,136.458,127.44,93.392,15.751
13-05-00 15:30,421.605,17.103,103.016,96.058,93.245,15.947
13-05-00 16:30,243.022,17.254,59.907,55.385,92.452,15.952
13-05-00 17:30,109.125,17.15,26.738,23.934,89.51,15.351
13-05-00 18:30,36.673,16.642,8.72,6.796,77.945,12.972
13-05-00 19:30,4.035,15.164,0.874,0,0,0
13-05-00 20:30,0,0,0,0,0,0
13-05-00 21:30,0,0,0,0,0,0
13-05-00 22:30,0,0,0,0,0,0
13-05-00 23:30,0,0,0,0,0,0
14-05-00 0:30,0,0,0,0,0,0
14-05-00 1:30,0,0,0,0,0,0
14-05-00 2:30,0,0,0,0,0,0
14-05-00 3:30,0.404,0,0,0,0,0
14-05-00 4:30,19.336,16.425,4.535,2.813,62.018,10.187
14-05-00 5:30,68.379,17.106,16.703,14.391,86.154,14.738
14-05-00 6:30,171.798,17.389,42.66,39.044,91.525,15.915
14-05-00 7:30,275.531,17.372,68.351,63.368,92.71,16.105
14-05-00 8:30,369.228,17.257,90.99,84.734,93.125,16.071
14-05-00 9:30,476.023,17.13,116.442,108.675,93.33,15.987
14-05-00 10:30,634.368,16.848,152.62,142.555,93.405,15.737
14-05-00 11:30,684.128,16.744,163.578,152.78,93.399,15.639
14-05-00 12:30,688.692,16.698,164.215,153.372,93.397,15.595
14-05-00 13:30,656.756,16.785,157.419,147.035,93.403,15.678
14-05-00 14:30,502.191,17.032,122.143,114.026,93.354,15.9
14-05-00 15:30,382.556,17.217,94.054,87.621,93.16,16.039
14-05-00 16:30,243.133,17.367,60.298,55.753,92.462,16.058
14-05-00 17:30,107.177,17.235,26.378,23.59,89.429,15.413
14-05-00 18:30,37.277,16.744,8.913,6.979,78.303,13.111
14-05-00 19:30,7.009,15.631,1.565,0,0,0
14-05-00 20:30,0,0,0,0,0,0
14-05-00 21:30,0,0,0,0,0,0
14-05-00 22:30,0,0,0,0,0,0
14-05-00 23:30,0,0,0,0,0,0
15-05-00 0:30,0,0,0,0,0,0
15-05-00 1:30,0,0,0,0,0,0
15-05-00 2:30,0,0,0,0,0,0
15-05-00 3:30,0.045,0,0,0,0,0
15-05-00 4:30,19.448,16.48,4.576,2.851,62.299,10.267
15-05-00 5:30,63.083,17.11,15.412,13.161,85.398,14.611
15-05-00 6:30,171.714,17.399,42.66,39.044,91.525,15.924
15-05-00 7:30,294.926,17.334,72.995,67.757,92.824,16.09
15-05-00 8:30,395.076,17.217,97.124,90.511,93.192,16.045
15-05-00 9:30,518.343,17.025,126.004,117.647,93.368,15.895
15-05-00 10:30,644.862,16.805,154.739,144.533,93.404,15.697
15-05-00 11:30,686.23,16.736,163.99,153.164,93.398,15.631
15-05-00 12:30,674.276,16.764,161.402,150.751,93.401,15.658
15-05-00 13:30,638.66,16.838,153.553,143.426,93.405,15.728
15-05-00 14:30,567.279,16.965,137.419,128.342,93.394,15.845
15-05-00 15:30,414.391,17.165,101.566,94.693,93.233,16.004
15-05-00 16:30,244.687,17.335,60.564,56.006,92.473,16.03
15-05-00 17:30,101.761,17.161,24.935,22.219,89.109,15.292
15-05-00 18:30,32.699,16.637,7.768,5.89,75.823,12.615
15-05-00 19:30,4.209,15.274,0.918,0,0,0
15-05-00 20:30,0,0,0,0,0,0
15-05-00 21:30,0,0,0,0,0,0
15-05-00 22:30,0.001,0,0,0,0,0
15-05-00 23:30,0.001,0,0,0,0,0
16-05-00 0:30,0.001,0,0,0,0,0
16-05-00 1:30,0.001,0,0,0,0,0
16-05-00 2:30,0.001,0,0,0,0,0
16-05-00 3:30,0.855,0,0,0,0,0
16-05-00 4:30,20.417,16.462,4.803,3.067,63.861,10.513
16-05-00 5:30,63.478,17.058,15.473,13.22,85.442,14.575
16-05-00 6:30,158.112,17.343,39.183,35.748,91.232,15.822
16-05-00 7:30,276.705,17.303,68.416,63.431,92.713,16.042
16-05-00 8:30,392.043,17.165,96.157,89.602,93.183,15.994
16-05-00 9:30,478.237,17.001,116.182,108.431,93.329,15.867
16-05-00 10:30,551.924,16.914,133.396,124.574,93.386,15.795
16-05-00 11:30,588.761,16.832,141.608,132.26,93.399,15.721
16-05-00 12:30,564.241,16.881,136.102,127.108,93.391,15.765
16-05-00 13:30,514.106,16.953,124.538,116.272,93.363,15.827
16-05-00 14:30,428.824,17.094,104.748,97.686,93.259,15.942
16-05-00 15:30,322.314,17.21,79.263,73.677,92.952,15.997
16-05-00 16:30,198.834,17.301,49.155,45.203,91.961,15.91
16-05-00 17:30,89.517,17.09,21.861,19.297,88.275,15.086
16-05-00 18:30,31.745,16.541,7.503,5.639,75.158,12.432
16-05-00 19:30,3.915,15.152,0.848,0,0,0
16-05-00 20:30,0,0,0,0,0,0
16-05-00 21:30,0,0,0,0,0,0
16-05-00 22:30,0,0,0,0,0,0
16-05-00 23:30,0,0,0,0,0,0
17-05-00 0:30,0,0,0,0,0,0
17-05-00 1:30,0.001,0,0,0,0,0
17-05-00 2:30,0.001,0,0,0,0,0
17-05-00 3:30,0.878,0,0,0,0,0
17-05-00 4:30,16.604,16.296,3.869,2.18,56.339,9.181
17-05-00 5:30,61.4,17.033,14.956,12.729,85.108,14.497
17-05-00 6:30,158.647,17.36,39.385,35.939,91.249,15.841
17-05-00 7:30,281.001,17.349,69.716,64.659,92.746,16.091
17-05-00 8:30,416.384,17.148,102.109,95.204,93.237,15.989
17-05-00 9:30,477.925,17.053,116.549,108.775,93.33,15.916
17-05-00 10:30,560.805,16.896,135.501,126.545,93.39,15.779
17-05-00 11:30,622.173,16.811,149.568,139.703,93.404,15.702
17-05-00 12:30,621.687,16.797,149.331,139.481,93.404,15.689
17-05-00 13:30,568.361,16.888,137.259,128.191,93.393,15.772
17-05-00 14:30,479.472,17.018,116.683,108.901,93.331,15.883
17-05-00 15:30,365.166,17.209,89.866,83.676,93.111,16.024
17-05-00 16:30,225.648,17.311,55.86,51.554,92.291,15.977
17-05-00 17:30,109.517,17.169,26.89,24.077,89.54,15.374
17-05-00 18:30,37.141,16.636,8.836,6.907,78.175,13.005
17-05-00 19:30,5.381,15.382,1.184,0,0,0
17-05-00 20:30,0,0,0,0,0,0
17-05-00 21:30,0,0,0,0,0,0
17-05-00 22:30,0,0,0,0,0,0
17-05-00 23:30,0,0,0,0,0,0
18-05-00 0:30,0,0,0,0,0,0
18-05-00 1:30,0,0,0,0,0,0
18-05-00 2:30,0,0,0,0,0,0
18-05-00 3:30,0.82,0,0,0,0,0
18-05-00 4:30,20.461,16.391,4.799,3.064,63.856,10.466
18-05-00 5:30,59.572,17.007,14.496,12.292,84.792,14.42
18-05-00 6:30,141.978,17.303,35.152,31.922,90.812,15.713
18-05-00 7:30,246.039,17.307,60.93,56.352,92.486,16.007
18-05-00 8:30,365.063,17.173,89.704,83.523,93.11,15.99
18-05-00 9:30,468.367,17.025,114.097,106.473,93.318,15.887
18-05-00 10:30,482.752,17.007,117.477,109.647,93.335,15.873
18-05-00 11:30,469.871,17.005,114.33,106.692,93.319,15.869
18-05-00 12:30,454.326,17.071,110.973,103.538,93.3,15.927
18-05-00 13:30,462.554,17.028,112.698,105.159,93.31,15.889
18-05-00 14:30,424.82,17.109,103.999,96.982,93.253,15.955
18-05-00 15:30,347.294,17.232,85.633,79.685,93.054,16.035
18-05-00 16:30,213.587,17.289,52.837,48.692,92.155,15.932
18-05-00 17:30,107.209,17.17,26.339,23.553,89.425,15.354
18-05-00 18:30,37.348,16.677,8.912,6.979,78.313,13.06
18-05-00 19:30,6.329,15.475,1.401,0,0,0
18-05-00 20:30,0.001,0,0,0,0,0
18-05-00 21:30,0,0,0,0,0,0
18-05-00 22:30,0.001,0,0,0,0,0
18-05-00 23:30,0.001,0,0,0,0,0
19-05-00 0:30,0.001,0,0,0,0,0
19-05-00 1:30,0.001,0,0,0,0,0
19-05-00 2:30,0.001,0,0,0,0,0
19-05-00 3:30,1.064,0,0,0,0,0
19-05-00 4:30,22.657,16.511,5.352,3.59,67.073,11.074
19-05-00 5:30,71.972,17.135,17.644,15.286,86.632,14.845
19-05-00 6:30,183.027,17.391,45.54,41.776,91.733,15.954
19-05-00 7:30,315.951,17.29,78.157,72.631,92.93,16.068
19-05-00 8:30,442.255,17.111,108.268,100.996,93.283,15.962
19-05-00 9:30,528.411,16.988,128.43,119.922,93.375,15.863
19-05-00 10:30,611.933,16.83,147.347,137.627,93.403,15.72
19-05-00 11:30,612.804,16.829,147.549,137.816,93.403,15.719
19-05-00 12:30,554.658,16.926,134.318,125.437,93.388,15.807
19-05-00 13:30,569.117,16.908,137.674,128.579,93.394,15.791
19-05-00 14:30,488.655,16.972,118.657,110.754,93.34,15.842
19-05-00 15:30,373.302,17.147,91.581,85.292,93.133,15.97
19-05-00 16:30,257.706,17.281,63.714,58.986,92.579,15.998
19-05-00 17:30,117.3,17.194,28.855,25.944,89.912,15.459
19-05-00 18:30,41.106,16.794,9.876,7.896,79.948,13.426
19-05-00 19:30,5.671,15.508,1.258,0,0,0
19-05-00 20:30,0,0,0,0,0,0
19-05-00 21:30,0,0,0,0,0,0
19-05-00 22:30,0,0,0,0,0,0
19-05-00 23:30,0,0,0,0,0,0
20-05-00 0:30,0,0,0,0,0,0
20-05-00 1:30,0,0,0,0,0,0
20-05-00 2:30,0,0,0,0,0,0
20-05-00 3:30,1.385,14.544,0.288,0,0,0
20-05-00 4:30,23.48,16.513,5.545,3.774,68.056,11.238
20-05-00 5:30,68.398,17.064,16.693,14.382,86.153,14.702
20-05-00 6:30,174.959,17.292,43.27,39.625,91.576,15.836
20-05-00 7:30,301.009,17.192,74.015,68.722,92.849,15.963
20-05-00 8:30,400.914,17.055,97.791,91.141,93.2,15.895
20-05-00 9:30,530.607,16.826,127.692,119.228,93.372,15.711
20-05-00 10:30,604.058,16.739,144.616,135.072,93.4,15.635
20-05-00 11:30,585.996,16.778,140.615,131.33,93.397,15.67
20-05-00 12:30,582.001,16.767,139.57,130.352,93.396,15.66
20-05-00 13:30,601.996,16.71,143.871,134.375,93.399,15.607
20-05-00 14:30,494.809,16.907,119.65,111.686,93.344,15.782
20-05-00 15:30,359.438,17.084,87.826,81.755,93.087,15.903
20-05-00 16:30,211.052,17.185,51.874,47.782,92.111,15.83
20-05-00 17:30,98.815,17.059,24.109,21.436,88.913,15.168
20-05-00 18:30,34.065,16.566,8.071,6.18,76.568,12.685
20-05-00 19:30,5.418,15.369,1.191,0,0,0
20-05-00 20:30,0,0,0,0,0,0
20-05-00 21:30,0,0,0,0,0,0
20-05-00 22:30,0,0,0,0,0,0
20-05-00 23:30,0,0,0,0,0,0
21-05-00 0:30,0,0,0,0,0,0
21-05-00 1:30,0,0,0,0,0,0
21-05-00 2:30,0,0,0,0,0,0
21-05-00 3:30,1.028,0,0,0,0,0
21-05-00 4:30,22.231,16.473,5.239,3.482,66.474,10.95
21-05-00 5:30,72.558,17.058,17.705,15.345,86.669,14.784
21-05-00 6:30,171.521,17.277,42.392,38.792,91.51,15.81
21-05-00 7:30,278.559,17.215,68.6,63.606,92.72,15.962
21-05-00 8:30,402.317,17.054,98.15,91.479,93.203,15.895
21-05-00 9:30,499.823,16.911,120.915,112.874,93.349,15.786
21-05-00 10:30,590.009,16.696,140.916,131.611,93.396,15.593
21-05-00 11:30,631.076,16.637,150.196,140.285,93.401,15.54
21-05-00 12:30,627.935,16.641,149.479,139.615,93.401,15.543
21-05-00 13:30,557.288,16.79,133.854,125.001,93.386,15.68
21-05-00 14:30,440.472,16.977,106.971,99.777,93.275,15.835
21-05-00 15:30,354.912,17.088,86.755,80.745,93.072,15.904
21-05-00 16:30,225.798,17.186,55.512,51.227,92.281,15.859
21-05-00 17:30,108.571,17.043,26.469,23.68,89.462,15.247
21-05-00 18:30,36.069,16.546,8.537,6.624,77.594,12.839
21-05-00 19:30,5.392,15.309,1.181,0,0,0
21-05-00 20:30,0,0,0,0,0,0
21-05-00 21:30,0,0,0,0,0,0
21-05-00 22:30,0,0,0,0,0,0
21-05-00 23:30,0,0,0,0,0,0
22-05-00 0:30,0,0,0,0,0,0
22-05-00 1:30,0,0,0,0,0,0
22-05-00 2:30,0,0,0,0,0,0
22-05-00 3:30,0.551,0,0,0,0,0
22-05-00 4:30,20.73,16.363,4.851,3.114,64.201,10.505
22-05-00 5:30,66.057,17.035,16.092,13.81,85.819,14.619
22-05-00 6:30,163.293,17.285,40.363,36.868,91.341,15.788
22-05-00 7:30,280.952,17.257,69.33,64.296,92.738,16.003
22-05-00 8:30,418.135,17.08,102.125,95.219,93.238,15.925
22-05-00 9:30,530.953,16.928,128.531,120.016,93.375,15.807
22-05-00 10:30,616.436,16.807,148.159,138.385,93.403,15.699
22-05-00 11:30,630.949,16.773,151.332,141.35,93.404,15.666
22-05-00 12:30,604.673,16.791,145.188,135.608,93.401,15.683
22-05-00 13:30,567.518,16.858,136.808,127.769,93.392,15.744
22-05-00 14:30,437.985,17.036,106.698,99.521,93.273,15.89
22-05-00 15:30,337.641,17.129,82.704,76.924,93.011,15.932
22-05-00 16:30,227.056,17.207,55.869,51.565,92.295,15.881
22-05-00 17:30,110.212,17.087,26.93,24.117,89.554,15.302
22-05-00 18:30,38.054,16.608,9.038,7.1,78.561,13.047
22-05-00 19:30,6.423,15.481,1.422,0,0,0
22-05-00 20:30,0,0,0,0,0,0
22-05-00 21:30,0,0,0,0,0,0
22-05-00 22:30,0,0,0,0,0,0
22-05-00 23:30,0,0,0,0,0,0
23-05-00 0:30,0,0,0,0,0,0
23-05-00 1:30,0,0,0,0,0,0
23-05-00 2:30,0,0,0,0,0,0
23-05-00 3:30,1.227,14.393,0.253,0,0,0
23-05-00 4:30,24.858,16.521,5.873,4.086,69.575,11.495
23-05-00 5:30,69.519,17.032,16.933,14.611,86.285,14.696
23-05-00 6:30,169.188,17.285,41.823,38.253,91.464,15.81
23-05-00 7:30,285.265,17.244,70.349,65.259,92.764,15.996
23-05-00 8:30,423.416,17.056,103.281,96.307,93.248,15.904
23-05-00 9:30,548.865,16.87,132.423,123.661,93.384,15.754
23-05-00 10:30,637.471,16.716,152.392,142.339,93.403,15.613
23-05-00 11:30,694.977,16.583,164.823,153.935,93.394,15.488
23-05-00 12:30,719.626,16.56,170.432,159.162,93.387,15.465
23-05-00 13:30,597.562,16.752,143.163,133.713,93.399,15.646
23-05-00 14:30,500.433,16.901,120.958,112.914,93.349,15.777
23-05-00 15:30,395.236,17.05,96.374,89.807,93.186,15.888
23-05-00 16:30,254.909,17.172,62.599,57.934,92.547,15.892
23-05-00 17:30,110.562,17.069,26.989,24.173,89.568,15.288
23-05-00 18:30,38.621,16.634,9.187,7.242,78.829,13.112
23-05-00 19:30,6.967,15.553,1.55,0,0,0
23-05-00 20:30,0.001,0,0,0,0,0
23-05-00 21:30,0,0,0,0,0,0
23-05-00 22:30,0,0,0,0,0,0
23-05-00 23:30,0,0,0,0,0,0
24-05-00 0:30,0,0,0,0,0,0
24-05-00 1:30,0,0,0,0,0,0
24-05-00 2:30,0,0,0,0,0,0
24-05-00 3:30,2.225,14.913,0.474,0,0,0
24-05-00 4:30,29.236,16.673,6.968,5.127,73.58,12.268
24-05-00 5:30,78.734,17.115,19.262,16.825,87.349,14.95
24-05-00 6:30,185.563,17.287,45.855,42.076,91.759,15.863
24-05-00 7:30,305.54,17.207,75.15,69.794,92.873,15.98
24-05-00 8:30,436.845,17.006,106.192,99.045,93.27,15.861
24-05-00 9:30,567.976,16.781,136.246,127.241,93.391,15.672
24-05-00 10:30,643.218,16.629,152.896,142.807,93.401,15.532
24-05-00 11:30,689.622,16.582,163.461,152.665,93.395,15.487
24-05-00 12:30,649.678,16.624,154.387,144.199,93.401,15.527
24-05-00 13:30,578.241,16.781,138.706,129.544,93.395,15.673
24-05-00 14:30,496.299,16.915,119.998,112.013,93.346,15.789
24-05-00 15:30,348.528,17.12,85.291,79.364,93.051,15.93
24-05-00 16:30,209.116,17.192,51.39,47.323,92.086,15.831
24-05-00 17:30,101.324,17.039,24.68,21.979,89.057,15.175
24-05-00 18:30,36.732,16.557,8.693,6.773,77.909,12.899
24-05-00 19:30,6.435,15.449,1.421,0,0,0
24-05-00 20:30,0.001,0,0,0,0,0
24-05-00 21:30,0,0,0,0,0,0
24-05-00 22:30,0,0,0,0,0,0
24-05-00 23:30,0,0,0,0,0,0
25-05-00 0:30,0,0,0,0,0,0
25-05-00 1:30,0,0,0,0,0,0
25-05-00 2:30,0,0,0,0,0,0
25-05-00 3:30,1.227,14.351,0.252,0,0,0
25-05-00 4:30,23.108,16.459,5.435,3.669,67.517,11.113
25-05-00 5:30,67.655,17.013,16.448,14.149,86.024,14.636
25-05-00 6:30,167.392,17.291,41.359,37.812,91.426,15.808
25-05-00 7:30,290.638,17.168,71.301,66.16,92.789,15.93
25-05-00 8:30,396.616,16.983,96.247,89.688,93.186,15.825
25-05-00 9:30,507.698,16.783,121.755,113.661,93.352,15.667
25-05-00 10:30,593.155,16.604,140.73,131.435,93.395,15.507
25-05-00 11:30,621.764,16.538,146.932,137.233,93.399,15.446
25-05-00 12:30,622.96,16.579,147.586,137.845,93.4,15.485
25-05-00 13:30,582.484,16.639,138.492,129.341,93.393,15.54
25-05-00 14:30,485.563,16.842,116.856,109.064,93.332,15.719
25-05-00 15:30,380.744,17.008,92.532,86.19,93.146,15.842
25-05-00 16:30,251.478,17.157,61.652,57.038,92.516,15.873
25-05-00 17:30,119.015,17.087,29.059,26.14,89.955,15.371
25-05-00 18:30,41.643,16.634,9.898,7.919,80.008,13.308
25-05-00 19:30,7.523,15.566,1.673,0.098,5.86,0.912
25-05-00 20:30,0,0,0,0,0,0
25-05-00 21:30,0,0,0,0,0,0
25-05-00 22:30,0,0,0,0,0,0
25-05-00 23:30,0,0,0,0,0,0
26-05-00 0:30,0,0,0,0,0,0
26-05-00 1:30,0,0,0,0,0,0
26-05-00 2:30,0,0,0,0,0,0
26-05-00 3:30,1.975,14.708,0.415,0,0,0
26-05-00 4:30,27.51,16.546,6.507,4.69,72.074,11.925
26-05-00 5:30,74.265,17.021,18.071,15.694,86.845,14.782
26-05-00 6:30,168.168,17.248,41.467,37.916,91.437,15.771
26-05-00 7:30,266.898,17.225,65.726,60.889,92.641,15.958
26-05-00 8:30,393.343,17.098,96.149,89.595,93.183,15.933
26-05-00 9:30,484.272,16.951,117.353,109.531,93.334,15.821
26-05-00 10:30,584.508,16.793,140.323,131.057,93.397,15.684
26-05-00 11:30,576.641,16.816,138.627,129.47,93.395,15.705
26-05-00 12:30,531.659,16.843,128.018,119.534,93.373,15.727
26-05-00 13:30,494.732,16.938,119.8,111.827,93.345,15.811
26-05-00 14:30,437.114,17.02,106.356,99.199,93.271,15.874
26-05-00 15:30,346.527,17.142,84.923,79.017,93.045,15.95
26-05-00 16:30,215.113,17.171,52.805,48.664,92.158,15.824
26-05-00 17:30,104.055,17.004,25.295,22.565,89.206,15.169
26-05-00 18:30,38.642,16.556,9.146,7.204,78.768,13.041
26-05-00 19:30,7.685,15.539,1.707,0.131,7.664,1.191
26-05-00 20:30,0,0,0,0,0,0
26-05-00 21:30,0,0,0,0,0,0
26-05-00 22:30,0,0,0,0,0,0
26-05-00 23:30,0,0,0,0,0,0
27-05-00 0:30,0,0,0,0,0,0
27-05-00 1:30,0,0,0,0,0,0
27-05-00 2:30,0,0,0,0,0,0
27-05-00 3:30,1.699,14.593,0.355,0,0,0
27-05-00 4:30,25.682,16.477,6.05,4.255,70.336,11.589
27-05-00 5:30,67.819,16.979,16.462,14.163,86.036,14.608
27-05-00 6:30,159.025,17.218,39.143,35.712,91.235,15.708
27-05-00 7:30,249.548,17.191,61.332,56.734,92.504,15.903
27-05-00 8:30,358.15,17.096,87.534,81.479,93.083,15.913
27-05-00 9:30,437.012,17.003,106.229,99.08,93.27,15.859
27-05-00 10:30,522.207,16.867,125.921,117.568,93.367,15.748
27-05-00 11:30,482.316,16.91,116.601,108.825,93.331,15.782
27-05-00 12:30,487.803,16.884,117.746,109.899,93.336,15.759
27-05-00 13:30,455.561,16.952,110.404,103.004,93.297,15.816
27-05-00 14:30,402.41,17.04,98.027,91.364,93.202,15.881
27-05-00 15:30,300.891,17.134,73.703,68.428,92.844,15.908
27-05-00 16:30,212.861,17.173,52.26,48.148,92.131,15.822
27-05-00 17:30,110.603,17.041,26.945,24.132,89.561,15.262
27-05-00 18:30,37.942,16.55,8.977,7.043,78.459,12.985
27-05-00 19:30,8.584,15.572,1.911,0.324,16.972,2.643
27-05-00 20:30,0,0,0,0,0,0
27-05-00 21:30,0,0,0,0,0,0
27-05-00 22:30,0,0,0,0,0,0
27-05-00 23:30,0,0,0,0,0,0
28-05-00 0:30,0,0,0,0,0,0
28-05-00 1:30,0,0,0,0,0,0
28-05-00 2:30,0,0,0,0,0,0
28-05-00 3:30,1.959,14.669,0.411,0,0,0
28-05-00 4:30,26.008,16.492,6.13,4.332,70.661,11.654
28-05-00 5:30,77.75,17.036,18.93,16.511,87.22,14.859
28-05-00 6:30,188.929,17.25,46.577,42.761,91.808,15.837
28-05-00 7:30,314.971,17.171,77.298,71.822,92.916,15.955
28-05-00 8:30,436.948,17.02,106.288,99.135,93.27,15.875
28-05-00 9:30,518.904,16.916,125.448,117.125,93.366,15.793
28-05-00 10:30,556.758,16.863,134.182,125.309,93.388,15.748
28-05-00 11:30,542.997,16.854,130.794,122.136,93.38,15.738
28-05-00 12:30,548.536,16.833,131.967,123.234,93.383,15.719
28-05-00 13:30,575.206,16.801,138.115,128.991,93.394,15.691
28-05-00 14:30,464.231,16.984,112.686,105.148,93.31,15.848
28-05-00 15:30,359.531,17.109,87.913,81.836,93.088,15.926
28-05-00 16:30,216.114,17.178,53.056,48.902,92.169,15.832
28-05-00 17:30,100.717,16.999,24.469,21.78,89.008,15.131
28-05-00 18:30,40.343,16.602,9.573,7.61,79.496,13.198
28-05-00 19:30,8.888,15.654,1.988,0.397,19.965,3.125
28-05-00 20:30,0.001,0,0,0,0,0
28-05-00 21:30,0,0,0,0,0,0
28-05-00 22:30,0,0,0,0,0,0
28-05-00 23:30,0,0,0,0,0,0
29-05-00 0:30,0,0,0,0,0,0
29-05-00 1:30,0,0,0,0,0,0
29-05-00 2:30,0,0,0,0,0,0
29-05-00 3:30,3.097,15.055,0.666,0,0,0
29-05-00 4:30,29.014,16.577,6.87,5.035,73.294,12.15
29-05-00 5:30,80.258,17.1,19.604,17.151,87.486,14.96
29-05-00 6:30,184.274,17.295,45.525,41.763,91.737,15.866
29-05-00 7:30,305.604,17.214,75.146,69.79,92.873,15.987
29-05-00 8:30,415.988,17.081,101.497,94.629,93.233,15.925
29-05-00 9:30,516.269,16.917,124.76,116.48,93.363,15.795
29-05-00 10:30,579.929,16.799,139.161,129.969,93.395,15.689
29-05-00 11:30,610.256,16.718,145.737,136.119,93.401,15.615
29-05-00 12:30,637.418,16.673,151.815,141.798,93.402,15.573
29-05-00 13:30,544.68,16.83,130.947,122.279,93.38,15.716
29-05-00 14:30,449.791,16.984,109.124,101.801,93.289,15.844
29-05-00 15:30,351.652,17.097,85.881,79.921,93.06,15.91
29-05-00 16:30,231,17.171,56.66,52.314,92.329,15.854
29-05-00 17:30,111.939,17.084,27.318,24.485,89.632,15.313
29-05-00 18:30,44.888,16.645,10.673,8.657,81.114,13.501
29-05-00 19:30,8.991,15.657,2.011,0.418,20.803,3.257
29-05-00 20:30,0,0,0,0,0,0
29-05-00 21:30,0,0,0,0,0,0
29-05-00 22:30,0,0,0,0,0,0
29-05-00 23:30,0,0,0,0,0,0
30-05-00 0:30,0,0,0,0,0,0
30-05-00 1:30,0,0,0,0,0,0
30-05-00 2:30,0,0,0,0,0,0
30-05-00 3:30,3.236,15.128,0.7,0,0,0
30-05-00 4:30,31.247,16.659,7.439,5.577,74.959,12.487
30-05-00 5:30,82.206,17.08,20.067,17.591,87.664,14.973
30-05-00 6:30,184.338,17.236,45.409,41.655,91.732,15.811
30-05-00 7:30,314.07,17.118,76.838,71.389,92.908,15.904
30-05-00 8:30,451.043,16.917,109.052,101.734,93.289,15.782
30-05-00 9:30,519.374,16.815,124.817,116.533,93.363,15.699
30-05-00 10:30,593.625,16.669,141.419,132.08,93.397,15.568
30-05-00 11:30,611.011,16.645,145.351,135.757,93.4,15.546
30-05-00 12:30,628.827,16.594,149.134,139.292,93.401,15.499
30-05-00 13:30,597.806,16.622,142.014,132.636,93.397,15.524
30-05-00 14:30,441.641,16.922,106.809,99.626,93.274,15.784
30-05-00 15:30,353.304,17.053,86.106,80.133,93.064,15.87
30-05-00 16:30,246.48,17.152,60.423,55.875,92.474,15.862
30-05-00 17:30,117.893,17.07,28.762,25.858,89.904,15.347
30-05-00 18:30,43.814,16.633,10.415,8.412,80.766,13.433
30-05-00 19:30,10.22,15.77,2.304,0.696,30.194,4.762
30-05-00 20:30,0,0,0,0,0,0
30-05-00 21:30,0,0,0,0,0,0
30-05-00 22:30,0,0,0,0,0,0
30-05-00 23:30,0,0,0,0,0,0
31-05-00 0:30,0,0,0,0,0,0
31-05-00 1:30,0,0,0,0,0,0
31-05-00 2:30,0,0,0,0,0,0
31-05-00 3:30,2.232,14.802,0.472,0,0,0
31-05-00 4:30,30.186,16.659,7.19,5.339,74.254,12.37
31-05-00 5:30,82.738,17.111,20.242,17.758,87.726,15.011
31-05-00 6:30,185.398,17.258,45.749,41.977,91.753,15.835
31-05-00 7:30,308.059,17.187,75.705,70.318,92.885,15.964
31-05-00 8:30,457.265,16.974,110.974,103.54,93.301,15.837
31-05-00 9:30,527.689,16.9,127.508,119.056,93.372,15.78
